timestamp,provider_id,provider_name,category,image_id,run_number,e2e_ms,inference_ms,throughput,ram_peak_mb,energy_mwh,model_size_mb,total_tokens,cost_usd,caption_text,model_name,success,error
2025-12-21 19:51:41,florence2_onnx_local,Florence-2 (Local),Local,1353,5,4546.645586,4534.847383,0.2199423687386572,49.32081604003906,,215.0609121322632,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:52:16,florence2_onnx_local,Florence-2 (Local),Local,1425,1,4631.201133,4576.73672,0.215926704818415,78.60659790039062,,215.0609121322632,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:22,florence2_onnx_local,Florence-2 (Local),Local,1425,2,5467.848868,5156.557149,0.1828872787344933,31.246109008789062,,215.0609121322632,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:28,florence2_onnx_local,Florence-2 (Local),Local,1425,3,4557.963242,4545.573633,0.2193962405807396,15.761764526367188,44.44585703669725,215.0609121322632,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:34,florence2_onnx_local,Florence-2 (Local),Local,1425,4,4716.331993,4705.050859,0.2120291789221378,15.761764526367188,,215.0609121322632,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:41,florence2_onnx_local,Florence-2 (Local),Local,1425,5,4659.879375,4647.030313,0.2145978295843763,15.761764526367188,,215.0609121322632,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:53:14,florence2_onnx_local,Florence-2 (Local),Local,1490,1,4459.463516,4405.616172,0.2242422202608283,77.62222290039062,,215.0609121322632,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:21,florence2_onnx_local,Florence-2 (Local),Local,1490,2,5987.984492,5682.921797999999,0.1670011005098642,47.93394470214844,,215.0609121322632,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:28,florence2_onnx_local,Florence-2 (Local),Local,1490,3,4941.25,4930.682423,0.2023779408044523,39.773040771484375,44.343963,215.0609121322632,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:35,florence2_onnx_local,Florence-2 (Local),Local,1490,4,5052.845586,5037.624023,0.197908284149968,34.39573669433594,,215.0609121322632,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:44,florence2_onnx_local,Florence-2 (Local),Local,1490,5,5097.540352,5083.360547,0.1961730424767807,28.00030517578125,,215.0609121322632,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:54:24,florence2_onnx_local,Florence-2 (Local),Local,1503,1,5362.581328,5349.645899,0.186477358353268,77.56755065917969,,215.0609121322632,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:29,florence2_onnx_local,Florence-2 (Local),Local,1503,2,5909.575859,5583.686249,0.1692168818642116,30.843780517578125,29.39026193617021,215.0609121322632,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:35,florence2_onnx_local,Florence-2 (Local),Local,1503,3,4622.13914,4609.808867,0.2163500426341557,45.91780090332031,,215.0609121322632,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:41,florence2_onnx_local,Florence-2 (Local),Local,1503,4,5101.496211,5090.406757999999,0.1960209237916848,27.99639892578125,,215.0609121322632,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:48,florence2_onnx_local,Florence-2 (Local),Local,1503,5,6578.366758,6562.76207,0.1520134156071326,0.00390625,,215.0609121322632,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:55:24,florence2_onnx_local,Florence-2 (Local),Local,1532,1,7002.975468,6934.873164,0.1427964448211315,77.55191040039062,,215.0609121322632,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:29,florence2_onnx_local,Florence-2 (Local),Local,1532,2,6416.261406,6061.067656,0.155853999194122,30.847671508789062,44.02830599999999,215.0609121322632,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:35,florence2_onnx_local,Florence-2 (Local),Local,1532,3,5394.894258,5384.528907,0.1853604449275565,45.91780090332031,,215.0609121322632,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:42,florence2_onnx_local,Florence-2 (Local),Local,1532,4,6006.807109,5990.351328,0.1664777945843641,27.99639892578125,,215.0609121322632,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:49,florence2_onnx_local,Florence-2 (Local),Local,1532,5,7003.380157,6988.594218,0.1427881933555302,4.57763671875e-05,,215.0609121322632,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:56:30,florence2_onnx_local,Florence-2 (Local),Local,1584,1,7337.238672,7321.923945,0.1362910550826361,77.56362915039062,44.02830599999999,215.0609121322632,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:35,florence2_onnx_local,Florence-2 (Local),Local,1584,2,5697.730273,5388.91164,0.1755084835691027,30.843765258789062,,215.0609121322632,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:40,florence2_onnx_local,Florence-2 (Local),Local,1584,3,4841.395859,4829.299571,0.2065520005229549,45.91780090332031,,215.0609121322632,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:47,florence2_onnx_local,Florence-2 (Local),Local,1584,4,5060.46707,5049.531875,0.1976102178252095,27.99639892578125,,215.0609121322632,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:57:25,florence2_onnx_local,Florence-2 (Local),Local,1675,1,5389.751993,5375.705664,0.1855372939791591,78.57534790039062,,215.0609121322632,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:31,florence2_onnx_local,Florence-2 (Local),Local,1675,2,6560.492695,6503.069297,0.1524275761730728,21.048751831054688,59.312340000000006,215.0609121322632,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:38,florence2_onnx_local,Florence-2 (Local),Local,1675,3,5723.530664,5423.204961,0.1747173307360479,34.39573669433594,,215.0609121322632,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:44,florence2_onnx_local,Florence-2 (Local),Local,1675,4,4843.901445,4832.603165,0.2064451581755912,15.9342041015625,,215.0609121322632,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:51,florence2_onnx_local,Florence-2 (Local),Local,1675,5,5538.666172,5524.724375000001,0.1805488846855166,45.91780090332031,,215.0609121322632,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:28:01,florence2_onnx_local,Florence-2 (Local),Local,139,1,5797.772265,5783.357617,0.1724800413491232,78.53581237792969,,215.0609121322632,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:05,florence2_onnx_local,Florence-2 (Local),Local,139,2,6894.089571,6828.305,0.145051785257694,31.078140258789062,,215.0609121322632,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:11,florence2_onnx_local,Florence-2 (Local),Local,139,3,7819.723007,7400.392695,0.1278817675645067,49.32081604003906,,215.0609121322632,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:16,florence2_onnx_local,Florence-2 (Local),Local,139,4,6917.775469,6903.287343,0.1445551397961973,34.42308044433594,15.120359999999998,215.0609121322632,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:23,florence2_onnx_local,Florence-2 (Local),Local,139,5,7278.978125,7263.306133,0.1373819213119286,7.4575347900390625,,215.0609121322632,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:30,florence2_onnx_local,Florence-2 (Local),Local,285,1,7698.236836,7681.623203999999,0.1298998746470886,45.82589721679688,,215.0609121322632,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:38,florence2_onnx_local,Florence-2 (Local),Local,285,2,7676.208672,7655.83,0.1302726440524779,22.738937377929688,,215.0609121322632,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:45,florence2_onnx_local,Florence-2 (Local),Local,285,3,7203.715938,6831.75457,0.138817244961721,15.761764526367188,,215.0609121322632,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:53,florence2_onnx_local,Florence-2 (Local),Local,285,4,6067.873321,6054.399921,0.1648023857945666,15.761764526367188,60.24714763636364,215.0609121322632,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:29:00,florence2_onnx_local,Florence-2 (Local),Local,285,5,7560.851093,7543.660703,0.1322602426234556,4.57763671875e-05,,215.0609121322632,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:58:48,florence2_onnx_local,Florence-2 (Local),Local,1761,1,7553.105273,7535.472696,0.1323958774379444,77.55970764160156,,215.0609121322632,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:58:53,florence2_onnx_local,Florence-2 (Local),Local,1761,2,7538.436758,7521.471718,0.1326534972836075,33.46485900878906,,215.0609121322632,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:58:57,florence2_onnx_local,Florence-2 (Local),Local,1761,3,6515.225782,6169.980391000001,0.1534866224840218,15.761764526367188,14.728572321428572,215.0609121322632,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:03,florence2_onnx_local,Florence-2 (Local),Local,1761,4,4790.639141,4780.041367,0.20874041449744,15.761764526367188,,215.0609121322632,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:10,florence2_onnx_local,Florence-2 (Local),Local,1761,5,6051.542852,6037.905625,0.1652471153979362,15.761764526367188,,215.0609121322632,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:45,florence2_onnx_local,Florence-2 (Local),Local,1818,1,6385.23918,6370.907657,0.1566112046565497,78.61051940917969,,215.0609121322632,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 19:59:51,florence2_onnx_local,Florence-2 (Local),Local,1818,2,6711.12586,6643.613829,0.149006295048086,33.46879577636719,,215.0609121322632,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 19:59:57,florence2_onnx_local,Florence-2 (Local),Local,1818,3,6415.67375,6403.985584999999,0.1558682749415055,49.32080078125,,215.0609121322632,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:04,florence2_onnx_local,Florence-2 (Local),Local,1818,4,6684.054258,6664.513321,0.149609796898809,34.42308044433594,44.4258,215.0609121322632,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:11,florence2_onnx_local,Florence-2 (Local),Local,1818,5,6781.86621,6716.658985,0.1474520388688115,7.45751953125,,215.0609121322632,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:48,florence2_onnx_local,Florence-2 (Local),Local,1993,1,6189.318984,5892.111758999999,0.1615686641107202,75.56753540039062,,215.0609121322632,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:00:53,florence2_onnx_local,Florence-2 (Local),Local,1993,2,5131.111094,5116.036405,0.1948895632311172,21.408767700195312,,215.0609121322632,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:00:59,florence2_onnx_local,Florence-2 (Local),Local,1993,3,5827.140117,5815.304961,0.1716107695922081,36.9901123046875,29.601612,215.0609121322632,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:06,florence2_onnx_local,Florence-2 (Local),Local,1993,4,6650.005586,6635.105156,0.1503758135339407,15.761764526367188,,215.0609121322632,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:13,florence2_onnx_local,Florence-2 (Local),Local,1993,5,7091.464219,7074.501562,0.141014601373962,36.9588623046875,,215.0609121322632,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:46,florence2_onnx_local,Florence-2 (Local),Local,2006,1,6887.803203,6508.284023,0.1451841712847497,77.56753540039062,,215.0609121322632,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:01:51,florence2_onnx_local,Florence-2 (Local),Local,2006,2,5090.941446,5079.048554999999,0.1964273230417351,26.19854736328125,,215.0609121322632,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:01:58,florence2_onnx_local,Florence-2 (Local),Local,2006,3,6132.767266,6117.606563,0.163058527517258,42.71795654296875,,215.0609121322632,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:02:04,florence2_onnx_local,Florence-2 (Local),Local,2006,4,6430.07707,6414.795155,0.1555191312815788,24.31050109863281,29.601612,215.0609121322632,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:02:11,florence2_onnx_local,Florence-2 (Local),Local,2006,5,6755.584297,6739.663204,0.1480256860156533,49.32081604003906,,215.0609121322632,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:03:23,florence2_onnx_local,Florence-2 (Local),Local,2149,1,5820.721796,5499.266876000001,0.1717999992178289,78.55191040039062,,215.0609121322632,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:28,florence2_onnx_local,Florence-2 (Local),Local,2149,2,4746.661211,4735.946679,0.2106743994457792,33.46485900878906,,215.0609121322632,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:33,florence2_onnx_local,Florence-2 (Local),Local,2149,3,5077.168438,5065.054063,0.1969601781409325,49.32081604003906,14.432888178947367,215.0609121322632,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:39,florence2_onnx_local,Florence-2 (Local),Local,2149,4,5933.473633,5916.569647,0.1685353406541379,34.42308044433594,,215.0609121322632,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:46,florence2_onnx_local,Florence-2 (Local),Local,2149,5,6297.143047,6230.338281,0.1588021730705969,9.852066040039062,,215.0609121322632,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:04:20,florence2_onnx_local,Florence-2 (Local),Local,2153,1,5894.119453,5605.83793,0.1696606266591726,73.43472290039062,,215.0609121322632,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:25,florence2_onnx_local,Florence-2 (Local),Local,2153,2,4818.934023,4806.350352,0.2075147730239012,26.26104736328125,,215.0609121322632,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:30,florence2_onnx_local,Florence-2 (Local),Local,2153,3,4782.009024,4765.219453,0.2091171294284868,42.71795654296875,44.010639600000005,215.0609121322632,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:37,florence2_onnx_local,Florence-2 (Local),Local,2153,4,6600.164571,6588.215781,0.1515113735790513,22.738937377929688,,215.0609121322632,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:44,florence2_onnx_local,Florence-2 (Local),Local,2153,5,7036.74918,7018.540117,0.142111076353584,49.32081604003906,,215.0609121322632,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:05:16,florence2_onnx_local,Florence-2 (Local),Local,2157,1,7963.24332,7572.574179,0.12557697408146,78.59878540039062,,215.0609121322632,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:23,florence2_onnx_local,Florence-2 (Local),Local,2157,2,6131.963008,6118.301211,0.1630799140006814,15.761764526367188,,215.0609121322632,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:29,florence2_onnx_local,Florence-2 (Local),Local,2157,3,6643.017265,6627.533242,0.150534005875416,15.761764526367188,,215.0609121322632,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:36,florence2_onnx_local,Florence-2 (Local),Local,2157,4,7079.551562,7063.859922,0.1412518845639279,15.761764526367188,,215.0609121322632,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:45,florence2_onnx_local,Florence-2 (Local),Local,2157,5,8100.639336,8089.356446,0.1234470464023631,15.761764526367188,,215.0609121322632,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:06:28,florence2_onnx_local,Florence-2 (Local),Local,2261,1,5995.995782,5659.266484,0.1667779692243953,78.53628540039062,,215.0609121322632,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:32,florence2_onnx_local,Florence-2 (Local),Local,2261,2,4676.041211,4662.565780999999,0.21385611351063,30.843765258789062,29.19384409090909,215.0609121322632,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:38,florence2_onnx_local,Florence-2 (Local),Local,2261,3,5152.740235,5141.740039,0.1940714948538444,45.91780090332031,,215.0609121322632,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:44,florence2_onnx_local,Florence-2 (Local),Local,2261,4,5869.054297,5855.25246,0.1703852016688882,27.99639892578125,,215.0609121322632,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:51,florence2_onnx_local,Florence-2 (Local),Local,2261,5,7393.889961,7323.227149,0.135246805845722,4.57763671875e-05,,215.0609121322632,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:07:23,florence2_onnx_local,Florence-2 (Local),Local,2299,1,8811.497695,8333.505743,0.1134880850695155,78.61441040039062,,215.0609121322632,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:30,florence2_onnx_local,Florence-2 (Local),Local,2299,2,6488.138321,6471.945781,0.1541274169145445,31.078140258789062,,215.0609121322632,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:37,florence2_onnx_local,Florence-2 (Local),Local,2299,3,6668.818593,6651.932265,0.1499515972813627,49.32081604003906,,215.0609121322632,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:44,florence2_onnx_local,Florence-2 (Local),Local,2299,4,6905.633906,6884.656797,0.1448092982645871,34.42308044433594,,215.0609121322632,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:51,florence2_onnx_local,Florence-2 (Local),Local,2299,5,7230.686055,7160.71039,0.1382994632035645,9.852066040039062,,215.0609121322632,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:08:53,florence2_onnx_local,Florence-2 (Local),Local,2431,1,5997.305469,5672.039844000001,0.1667415483785156,77.61050415039062,,215.0609121322632,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
2025-12-21 20:08:58,florence2_onnx_local,Florence-2 (Local),Local,2431,2,5214.349687,5202.95039,0.1917784690376865,21.377517700195312,,215.0609121322632,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
2025-12-21 20:09:04,florence2_onnx_local,Florence-2 (Local),Local,2431,3,5178.81836,5169.02918,0.1930942409032472,36.9901123046875,,215.0609121322632,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
2025-12-21 20:09:09,florence2_onnx_local,Florence-2 (Local),Local,2431,4,5340.10543,5330.604922,0.1872622204015174,15.761764526367188,,215.0609121322632,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
2025-12-21 20:09:16,florence2_onnx_local,Florence-2 (Local),Local,2431,5,6255.073399,6241.965508,0.1598702263285783,36.9901123046875,,215.0609121322632,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
